professor_name,lecture_name,aspect,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,like,semester,rate,index,url_id,duplicated,duplicated_id,cnt,label,score
백성욱,K-MOOC:코딩과스토리텔링,학점,7964.2,2984.2,12526.0,0.2,19.6,92.0,6.0,1870280.0,1.0,3473.0,1.8,,0.8
백성욱,소프트웨어기초코딩,시험,5378.0,398.0,11744.0,0.0,17.0,80.0,2.0,1628764.0,1.0,2347.0,1.0,,0.0
백성욱,소프트웨어기초코딩,학점,5377.0,397.0,11744.0,0.0,17.0,80.0,2.0,1628764.0,1.0,2347.0,2.0,,1.0
백성욱,컴퓨팅사고기반기초코딩,과제,7479.0,2499.0,12428.5,0.0,18.0,90.0,15.0,1788505.0,1.0,3263.5,1.0,,0.5
백성욱,컴퓨팅사고기반기초코딩,교수,7478.5,2498.5,12426.75,0.0,18.25,85.0,13.75,1788505.0,1.0,3263.0,1.0,,0.75
백성욱,컴퓨팅사고기반기초코딩,수업,7479.75,2499.75,12430.416666666666,0.5,18.416666666666668,81.66666666666667,14.833333333333334,1788505.0,1.0,3263.8333333333335,2.1666666666666665,,0.4166666666666667
백성욱,컴퓨팅사고기반기초코딩,시험,7481.9,2501.9,12437.6,0.5,18.4,74.0,17.4,1788505.0,1.0,3264.9,1.2,,0.3
백성욱,컴퓨팅사고기반기초코딩,학점,7482.0,2502.0,12437.5,0.25,18.0,85.0,17.5,1788505.0,1.0,3265.0,1.75,,0.5
백승준,기초경제수학,과제,9148.0,4168.0,2113.5,0.0,20.0,100.0,0.5,2099848.0,1.0,3978.5,1.0,,0.0
백승준,기초경제수학,교수,9152.0,4172.0,2117.0,0.0,20.0,100.0,3.0,2099848.0,1.0,3980.0,1.0,,1.0
백승준,기초경제수학,수업,9151.2,4171.2,2116.6,0.0,20.0,100.0,2.6,2099848.0,1.0,3980.0,2.2,,0.4
백승준,기초경제수학,시험,9151.5,4171.5,2117.0,0.0,20.0,100.0,3.0,2099848.0,1.0,3980.5,1.5,,0.0
백승준,기초경제수학,학점,9154.0,4174.0,2119.0,0.0,20.0,100.0,4.0,2099848.0,1.0,3981.0,1.0,,1.0
변재문,경영학원론,과제,4661.0,4661.0,5155.8,0.2,19.2,84.0,5.2,1628478.0,1.0,2016.6,1.4,,0.8
변재문,경영학원론,교수,4658.666666666667,4658.666666666667,5154.333333333333,0.0,19.333333333333332,93.33333333333333,4.333333333333333,1628478.0,1.0,2016.0,1.0,,0.6666666666666666
변재문,경영학원론,수업,4661.0,4661.0,5156.0,0.3333333333333333,19.0,80.0,5.333333333333333,1628478.0,1.0,2016.6666666666667,2.6666666666666665,,0.3333333333333333
변재문,경영학원론,시험,4664.5,4664.5,5165.0,0.0,18.5,90.0,8.0,1628478.0,1.0,2018.0,2.0,,1.0
변재문,경영학원론,학점,4663.666666666667,4663.666666666667,5165.0,0.0,18.666666666666668,93.33333333333333,8.0,1628478.0,1.0,2018.0,3.0,,1.0
변정현,오픈소스SW개론,과제,8815.666666666666,3835.6666666666665,6443.333333333333,0.0,19.0,20.0,3.0,2022618.0,1.0,3837.3333333333335,1.3333333333333333,,0.3333333333333333
변정현,오픈소스SW개론,교수,8818.0,3838.0,6447.5,1.25,19.0,20.0,5.25,2022618.0,1.0,3838.75,1.0,,0.25
변정현,오픈소스SW개론,수업,8818.285714285714,3838.285714285714,6447.142857142857,0.5714285714285714,19.0,20.0,4.428571428571429,2022618.0,1.0,3838.714285714286,2.2857142857142856,,0.2857142857142857
변정현,오픈소스SW개론,시험,8819.0,3839.0,6448.0,0.0,19.0,20.0,4.5,2022618.0,1.0,3839.0,1.5,,0.0
변정현,오픈소스SW개론,학점,8821.25,3841.25,6453.25,0.5,19.0,20.0,6.75,2022618.0,1.0,3840.0,1.5,,0.0
변태창,기초미적분학,과제,7613.0,2633.0,15031.0,0.0,18.0,93.33333333333333,5.333333333333333,1788522.0,1.0,3324.3333333333335,1.3333333333333333,,0.6666666666666666
변태창,기초미적분학,교수,7610.666666666667,2630.6666666666665,15027.166666666666,0.0,18.166666666666668,100.0,4.0,1788522.0,1.0,3323.3333333333335,1.0,,0.6666666666666666
변태창,기초미적분학,수업,7613.25,2633.25,15029.75,0.0,18.125,97.5,5.0,1788522.0,1.0,3324.0,2.5,,0.75
변태창,기초미적분학,시험,7615.5,2635.5,15033.0,0.0,18.0,95.0,6.0,1788522.0,1.0,3325.25,1.75,,0.75
변태창,기초미적분학,학점,7604.0,2624.0,15025.0,0.0,18.0,100.0,3.0,1788522.0,1.0,3321.0,3.0,,1.0
변태창,일변수미적분학,과제,6032.5,1052.5,15212.666666666666,0.3333333333333333,18.333333333333332,96.66666666666667,17.833333333333332,1628853.0,1.0,2634.5,1.1666666666666667,,0.6666666666666666
변태창,일변수미적분학,교수,6025.714285714285,1045.7142857142858,15202.642857142857,0.2857142857142857,18.714285714285715,95.71428571428571,14.142857142857142,1628853.0,1.0,2631.6428571428573,1.0,,0.5
변태창,일변수미적분학,수업,6028.764705882353,1048.764705882353,15206.411764705883,0.23529411764705882,18.58823529411765,96.47058823529412,15.529411764705882,1628853.0,1.0,2632.6470588235293,2.2941176470588234,,0.6470588235294118
변태창,일변수미적분학,시험,6026.285714285715,1046.2857142857142,15200.714285714286,0.5714285714285714,18.714285714285715,94.28571428571429,13.0,1628853.0,1.0,2631.5714285714284,1.8571428571428572,,0.5714285714285714
변태창,일변수미적분학,학점,6029.333333333333,1049.3333333333333,15201.666666666666,0.0,18.666666666666668,100.0,13.666666666666666,1628853.0,1.0,2632.6666666666665,1.6666666666666667,,0.6666666666666666
변혜원,Intensive English,과제,2776.0,2776.0,13009.0,0.0,20.0,100.0,1.0,857849.0,1.0,1210.0,2.0,,1.0
변혜원,Intensive English,교수,2776.5,2776.5,13008.5,0.0,20.0,100.0,1.0,857849.0,1.0,1209.5,1.0,,1.0
변혜원,Intensive English,수업,2777.3333333333335,2777.3333333333335,13009.333333333334,0.0,19.666666666666668,100.0,1.3333333333333333,857849.0,1.0,1210.0,2.6666666666666665,,1.0
변혜원,Intensive English,시험,2779.0,2779.0,13011.0,0.0,19.0,100.0,2.0,857849.0,1.0,1211.0,1.0,,1.0
변혜원,Intensive English,학점,2780.0,2780.0,13011.0,0.0,19.0,100.0,2.0,857849.0,1.0,1211.0,2.0,,1.0
서순애,일반물리학및실험1,과제,7598.0,2618.0,14455.0,0.0,19.0,100.0,5.0,1788519.0,1.0,3318.0,1.0,,1.0
서순애,일반물리학및실험1,교수,7596.0,2616.0,14451.5,0.5,19.0,70.0,7.5,1788519.0,1.0,3317.0,1.0,,0.0
서순애,일반물리학및실험1,수업,7597.666666666667,2617.6666666666665,14453.0,0.3333333333333333,19.333333333333332,93.33333333333333,7.0,1788519.0,1.0,3317.6666666666665,2.3333333333333335,,0.6666666666666666
서순애,일반물리학및실험1,시험,7596.5,2616.5,14453.5,0.5,19.0,80.0,4.5,1788519.0,1.0,3317.5,1.5,,1.0
서순애,일반물리학및실험1,학점,7593.333333333333,2613.3333333333335,14441.666666666666,0.3333333333333333,19.333333333333332,60.0,1.6666666666666667,1788519.0,1.0,3316.0,1.6666666666666667,,0.6666666666666666
서영수,기초물리화학,교수,2672.0,2672.0,3222.5,0.5,18.0,60.0,2.0,856873.0,1.0,1165.5,1.0,,0.0
서영수,기초물리화학,수업,2673.5,2673.5,3222.5,0.5,18.0,60.0,2.0,856873.0,1.0,1165.5,2.5,,0.0
서영수,기초물리화학,시험,2674.0,2674.0,3224.0,0.0,18.0,80.0,3.0,856873.0,1.0,1166.0,2.0,,1.0
서용호,고체물리,과제,477.3333333333333,477.3333333333333,3157.3333333333335,0.0,20.0,100.0,1.3333333333333333,535910.0,1.0,213.33333333333334,1.0,,0.6666666666666666
서용호,고체물리,교수,481.0,481.0,3161.5,0.0,19.0,100.0,4.0,535910.0,1.0,215.0,1.0,,1.0
서용호,고체물리,수업,478.3333333333333,478.3333333333333,3158.3333333333335,0.0,20.0,100.0,2.0,535910.0,1.0,214.0,3.0,,0.6666666666666666
서용호,고체물리,시험,477.75,477.75,3159.25,0.0,19.5,100.0,2.5,535910.0,1.0,214.0,2.0,,0.75
서용호,고체물리,학점,474.0,474.0,3157.0,0.0,20.0,100.0,1.0,535910.0,1.0,213.0,3.0,,1.0
서재규,디지털시스템,교수,6928.2,1948.2,6618.0,0.0,19.2,100.0,6.8,1788414.0,1.0,3023.0,1.0,,0.4
서재규,디지털시스템,수업,6929.333333333333,1949.3333333333333,6619.333333333333,0.0,19.166666666666668,100.0,7.333333333333333,1788414.0,1.0,3023.5,2.5,,0.5
서재규,디지털시스템,시험,6932.333333333333,1952.3333333333333,6623.666666666667,0.0,19.0,100.0,9.0,1788414.0,1.0,3024.6666666666665,1.6666666666666667,,0.0
서재규,디지털시스템,학점,6936.0,1956.0,6626.0,0.0,19.0,100.0,10.0,1788414.0,1.0,3026.0,2.0,,1.0
선우희연,회계감사,과제,8247.5,3267.5,2331.5,0.25,19.0,95.0,5.25,1950313.0,1.0,3593.75,1.0,,0.0
선우희연,회계감사,교수,8242.0,3262.0,2321.0,0.0,19.0,100.0,3.5,1950313.0,1.0,3591.0,1.0,,1.0
선우희연,회계감사,수업,8241.666666666666,3261.6666666666665,2320.0,0.0,19.333333333333332,100.0,3.3333333333333335,1950313.0,1.0,3591.0,2.0,,1.0
선우희연,회계감사,시험,8243.857142857143,3263.8571428571427,2326.714285714286,0.14285714285714285,19.0,97.14285714285714,4.428571428571429,1950313.0,1.0,3592.4285714285716,1.7142857142857142,,0.2857142857142857
선우희연,회계감사,학점,8238.5,3258.5,2316.5,0.0,19.5,100.0,2.5,1950313.0,1.0,3589.5,1.5,,0.5
성시영,정부와행정,과제,4011.625,4011.625,1269.375,0.0,19.125,90.0,7.375,1627744.0,1.0,1739.0,1.5,,0.5
성시영,정부와행정,교수,4020.0,4020.0,1283.3,0.0,18.3,86.0,11.9,1627744.0,1.0,1742.5,1.0,,0.6
성시영,정부와행정,수업,4022.153846153846,4022.153846153846,1285.076923076923,0.0,18.307692307692307,86.15384615384616,12.384615384615385,1627744.0,1.0,1743.1538461538462,2.3846153846153846,,0.6923076923076923
성시영,정부와행정,시험,4017.5555555555557,4017.5555555555557,1277.7777777777778,0.0,18.77777777777778,88.88888888888889,9.777777777777779,1627744.0,1.0,1741.2222222222222,1.8888888888888888,,0.4444444444444444
성시영,정부와행정,학점,4011.6666666666665,4011.6666666666665,1269.0,0.0,19.0,93.33333333333333,7.333333333333333,1627744.0,1.0,1738.6666666666667,2.0,,0.6666666666666666
소문수,유전학,과제,1221.0,1221.0,6023.0,5.0,20.0,20.0,2.0,536311.0,1.0,535.0,1.0,,-1.0
소문수,유전학,수업,1218.0,1218.0,6022.0,0.0,20.0,20.0,1.0,536311.0,1.0,534.0,3.0,,1.0
소문수,유전학,시험,1219.5,1219.5,6022.5,2.5,20.0,20.0,1.5,536311.0,1.0,534.5,1.5,,0.0
소문수,유전학,학점,1217.0,1217.0,6022.0,0.0,20.0,20.0,1.0,536311.0,1.0,534.0,2.0,,1.0
소문수,일반미생물학및실험,과제,1230.0,1230.0,5864.0,0.0,20.0,100.0,1.0,536327.0,1.0,539.0,1.0,,1.0
소문수,일반미생물학및실험,교수,1233.3333333333333,1233.3333333333333,5870.0,0.0,19.333333333333332,66.66666666666667,2.3333333333333335,536327.0,1.0,540.3333333333334,1.0,,0.0
소문수,일반미생물학및실험,수업,1231.0,1231.0,5868.0,0.0,20.0,80.0,2.0,536327.0,1.0,539.6666666666666,2.3333333333333335,,0.0
소문수,일반미생물학및실험,시험,1232.25,1232.25,5867.5,0.0,19.5,75.0,2.0,536327.0,1.0,539.75,1.75,,0.25
손승혜,디지털미디어와사회,과제,245.83333333333334,245.83333333333334,1166.0,0.0,18.166666666666668,76.66666666666667,3.8333333333333335,535167.0,1.0,109.0,1.0,,0.5
손승혜,디지털미디어와사회,교수,246.25,246.25,1165.75,0.0,18.0,75.0,4.25,535167.0,1.0,109.25,1.0,,0.25
손승혜,디지털미디어와사회,수업,246.0,246.0,1167.2,0.0,18.0,80.0,4.4,535167.0,1.0,109.2,2.2,,0.4
손승혜,디지털미디어와사회,시험,244.83333333333334,244.83333333333334,1165.1666666666667,0.0,18.166666666666668,76.66666666666667,3.6666666666666665,535167.0,1.0,108.66666666666667,1.8333333333333333,,0.5
손승혜,디지털미디어와사회,학점,241.5,241.5,1160.0,0.0,18.5,75.0,2.75,535167.0,1.0,107.0,2.5,,0.5
송기환,일반유전학,과제,3474.3333333333335,3474.3333333333335,5782.333333333333,0.16666666666666666,19.333333333333332,83.33333333333333,3.0,1080717.0,1.0,1509.1666666666667,1.1666666666666667,,0.0
송기환,일반유전학,교수,3478.8,3478.8,5786.0,0.2,18.8,76.0,4.8,1080717.0,1.0,1510.8,1.0,,0.0
송기환,일반유전학,수업,3479.4,3479.4,5787.8,0.6,18.4,88.0,5.4,1080717.0,1.0,1511.0,2.8,,-0.2
송기환,일반유전학,시험,3477.125,3477.125,5785.125,0.25,19.0,82.5,4.0,1080717.0,1.0,1510.25,2.125,,0.0
송기환,일반유전학,학점,3480.5,3480.5,5790.5,0.5,18.0,60.0,6.5,1080717.0,1.0,1511.5,1.5,,-0.5
송상훈,디지털시스템,과제,761.0,761.0,7145.142857142857,0.5714285714285714,19.0,100.0,9.571428571428571,536095.0,1.0,334.14285714285717,1.4285714285714286,,0.42857142857142855
송상훈,디지털시스템,교수,761.6666666666666,761.6666666666666,7145.777777777777,0.4444444444444444,18.666666666666668,100.0,10.0,536095.0,1.0,334.55555555555554,1.0,,0.5555555555555556
송상훈,디지털시스템,수업,760.8888888888889,760.8888888888889,7144.222222222223,0.1111111111111111,18.88888888888889,100.0,9.11111111111111,536095.0,1.0,334.1111111111111,2.2222222222222223,,0.6666666666666666
송상훈,디지털시스템,시험,759.2,759.2,7141.6,0.0,19.4,100.0,8.0,536095.0,1.0,333.2,2.2,,0.6
송상훈,디지털시스템,학점,765.0,765.0,7149.0,0.0,19.0,100.0,11.0,536095.0,1.0,336.0,1.0,,1.0
송오영,K-MOOC:일반인을위한물리코딩,과제,7976.333333333333,2996.3333333333335,14102.333333333334,4.0,19.333333333333332,100.0,1.3333333333333333,1870299.0,1.0,3478.0,1.0,,0.3333333333333333
송오영,K-MOOC:일반인을위한물리코딩,수업,7974.0,2994.0,14092.0,0.0,20.0,100.0,0.0,1870299.0,1.0,3477.0,3.0,,0.0
송오영,K-MOOC:일반인을위한물리코딩,시험,7977.0,2997.0,14107.5,6.0,19.0,100.0,2.0,1870299.0,1.0,3478.5,2.0,,0.5
송오영,K-MOOC:일반인을위한물리코딩,학점,7975.0,2995.0,14092.0,0.0,20.0,100.0,0.0,1870299.0,1.0,3477.0,2.0,,0.0
송오영,고급프로그래밍입문-P,과제,3648.0,3648.0,11718.0,3.0,20.0,20.0,1.0,1081651.0,1.0,1584.0,1.0,,0.0
송오영,고급프로그래밍입문-P,시험,3647.0,3647.0,11718.0,3.0,20.0,20.0,1.0,1081651.0,1.0,1584.0,2.0,,0.0
송오영,일반물리및시뮬레이션,과제,4765.666666666667,4765.666666666667,6394.333333333333,0.0,19.333333333333332,73.33333333333333,5.666666666666667,1628660.0,1.0,2063.3333333333335,1.0,,0.3333333333333333
송오영,일반물리및시뮬레이션,교수,4773.428571428572,4773.428571428572,6403.571428571428,0.8571428571428571,18.428571428571427,71.42857142857143,9.571428571428571,1628660.0,1.0,2067.0,1.0,,0.2857142857142857
송오영,일반물리및시뮬레이션,수업,4769.375,4769.375,6394.375,0.875,19.25,67.5,6.125,1628660.0,1.0,2064.875,2.125,,0.125
송오영,일반물리및시뮬레이션,시험,4769.142857142857,4769.142857142857,6397.428571428572,0.14285714285714285,19.0,71.42857142857143,7.0,1628660.0,1.0,2064.8571428571427,1.7142857142857142,,0.0
송재승,운영체제,교수,996.5,996.5,6532.5,0.5,18.0,50.0,1.0,536175.0,1.0,436.5,1.0,,0.5
송재승,운영체제,수업,997.5,997.5,6534.5,1.0,18.0,40.0,1.5,536175.0,1.0,437.0,2.0,,0.0
송재승,운영체제,시험,1000.0,1000.0,6540.0,2.0,17.0,40.0,3.0,536175.0,1.0,438.0,1.0,,0.0
송재승,운영체제,학점,997.0,997.0,6536.0,1.0,17.0,60.0,2.0,536175.0,1.0,437.0,2.0,,1.0
송재승,정보보호와보안의기초,과제,3198.0,3198.0,6476.0,0.0,18.0,100.0,0.0,1080329.0,1.0,1388.0,1.0,,0.0
송재승,정보보호와보안의기초,시험,3197.0,3197.0,6476.0,0.0,18.0,100.0,0.0,1080329.0,1.0,1388.0,2.0,,0.0
송지현,환경공학및실험,과제,388.6666666666667,388.6666666666667,2705.6666666666665,0.0,18.0,80.0,3.0,535806.0,1.0,174.0,1.3333333333333333,,0.3333333333333333
송지현,환경공학및실험,교수,388.0,388.0,2706.0,0.0,18.0,80.0,3.0,535806.0,1.0,174.0,1.0,,1.0
송지현,환경공학및실험,수업,386.3333333333333,386.3333333333333,2703.6666666666665,0.0,18.333333333333332,80.0,2.6666666666666665,535806.0,1.0,173.33333333333334,2.6666666666666665,,1.0
송지현,환경공학및실험,시험,384.0,384.0,2702.0,0.0,18.5,80.0,2.5,535806.0,1.0,172.5,1.5,,0.5
송지현,환경공학및실험,학점,384.0,384.0,2704.0,0.0,18.0,80.0,3.0,535806.0,1.0,173.0,3.0,,0.0
송형규,통신이론,과제,4472.0,4472.0,4170.8,0.6,20.0,60.0,2.6,1628442.0,1.0,1937.4,1.2,,-0.4
송형규,통신이론,교수,4492.076923076923,4492.076923076923,4202.538461538462,0.8461538461538461,19.23076923076923,80.0,10.923076923076923,1628442.0,1.0,1945.3076923076924,1.0,,0.23076923076923078
송형규,통신이론,수업,4489.7692307692305,4489.7692307692305,4199.2307692307695,1.1538461538461537,19.076923076923077,73.84615384615384,10.846153846153847,1628442.0,1.0,1944.3846153846155,2.769230769230769,,0.5384615384615384
송형규,통신이론,시험,4491.941176470588,4491.941176470588,4201.35294117647,0.7647058823529411,19.176470588235293,83.52941176470588,10.823529411764707,1628442.0,1.0,1945.0588235294117,1.8235294117647058,,0.11764705882352941
송형규,통신이론,학점,4491.0,4491.0,4201.0,1.0,19.166666666666668,90.0,11.666666666666666,1628442.0,1.0,1944.8333333333333,2.3333333333333335,,0.16666666666666666
신기호,"공간과인간:인문,예술,공학의융합",과제,7889.96875,2909.96875,11832.125,0.53125,19.4375,91.875,14.0,1870273.0,1.0,3439.625,1.3125,,0.4375
신기호,"공간과인간:인문,예술,공학의융합",교수,7901.5,2921.5,11843.1,1.25,19.3,86.0,16.85,1870273.0,1.0,3444.65,1.0,,0.6
신기호,"공간과인간:인문,예술,공학의융합",수업,7893.809523809524,2913.809523809524,11834.0,0.6666666666666666,19.428571428571427,88.57142857142857,14.761904761904763,1870273.0,1.0,3441.095238095238,2.4761904761904763,,0.6666666666666666
신기호,"공간과인간:인문,예술,공학의융합",시험,7884.130434782609,2904.1304347826085,11825.739130434782,0.17391304347826086,19.565217391304348,95.65217391304348,12.478260869565217,1870273.0,1.0,3437.0,2.0,,0.30434782608695654
신기호,"공간과인간:인문,예술,공학의융합",학점,7882.333333333333,2902.3333333333335,11823.333333333334,0.2222222222222222,19.555555555555557,88.88888888888889,12.11111111111111,1870273.0,1.0,3436.222222222222,2.4444444444444446,,0.1111111111111111
신동옥,고전특강,과제,9763.0,4783.0,13878.0,4.5,20.0,100.0,7.5,2100239.0,1.0,4237.0,1.0,,1.0
신동옥,고전특강,교수,9761.0,4781.0,13877.0,10.5,20.0,60.0,6.5,2100239.0,1.0,4236.0,1.0,,0.0
신동옥,고전특강,수업,9761.5,4781.5,13877.0,10.5,20.0,60.0,6.5,2100239.0,1.0,4236.0,2.5,,0.0
신동옥,고전특강,시험,9764.0,4784.0,13878.0,4.5,20.0,100.0,7.5,2100239.0,1.0,4237.0,2.0,,1.0
신동옥,고전특강,학점,9759.0,4779.0,13875.0,17.0,20.0,20.0,6.0,2100239.0,1.0,4235.0,2.0,,0.0
신동일,데이터베이스,과제,936.0,936.0,7783.857142857143,3.0,19.0,71.42857142857143,15.285714285714286,536125.0,1.0,412.14285714285717,1.5714285714285714,,-0.14285714285714285
신동일,데이터베이스,교수,940.8888888888889,940.8888888888889,7792.111111111111,4.222222222222222,19.11111111111111,62.22222222222222,16.22222222222222,536125.0,1.0,413.77777777777777,1.0,,0.2222222222222222
신동일,데이터베이스,수업,942.875,942.875,7800.0,4.75,19.0,60.0,18.25,536125.0,1.0,414.625,2.625,,0.375
신동일,데이터베이스,시험,936.8333333333334,936.8333333333334,7779.833333333333,2.3333333333333335,19.0,83.33333333333333,13.833333333333334,536125.0,1.0,412.0,2.0,,0.0
신동일,데이터베이스,학점,934.3333333333334,934.3333333333334,7769.0,2.3333333333333335,19.0,80.0,12.333333333333334,536125.0,1.0,411.0,2.6666666666666665,,-0.6666666666666666
신범재,전자기1,과제,4570.333333333333,4570.333333333333,4588.0,3.0,19.666666666666668,93.33333333333333,4.0,1628446.0,1.0,1979.0,1.3333333333333333,,0.6666666666666666
신범재,전자기1,교수,4573.222222222223,4573.222222222223,4591.555555555556,3.111111111111111,19.333333333333332,97.77777777777777,5.111111111111111,1628446.0,1.0,1980.0,1.0,,0.7777777777777778
신범재,전자기1,수업,4574.714285714285,4574.714285714285,4592.285714285715,2.2857142857142856,19.285714285714285,94.28571428571429,5.285714285714286,1628446.0,1.0,1980.4285714285713,2.4285714285714284,,0.5714285714285714
신범재,전자기1,시험,4570.0,4570.0,4587.166666666667,3.5,19.666666666666668,96.66666666666667,3.6666666666666665,1628446.0,1.0,1978.8333333333333,2.0,,0.5
신범재,전자기1,학점,4581.666666666667,4581.666666666667,4602.666666666667,6.0,19.0,100.0,8.0,1628446.0,1.0,1983.3333333333333,2.3333333333333335,,1.0
신범재,전자회로설계,과제,6845.0,1865.0,4796.0,0.0,20.0,100.0,0.0,1788302.0,1.0,2986.0,2.0,,1.0
신범재,전자회로설계,교수,6844.0,1864.0,4796.0,0.0,20.0,100.0,0.0,1788302.0,1.0,2986.0,1.0,,1.0
신범재,전자회로설계,학점,6846.0,1866.0,4796.0,0.0,20.0,100.0,0.0,1788302.0,1.0,2986.0,3.0,,1.0
신석범,공법연습,교수,6569.0,1589.0,1526.0,0.0,18.0,100.0,1.0,1788045.0,1.0,2869.0,1.0,,1.0
신석범,공법연습,수업,6570.0,1590.0,1526.0,0.0,18.0,100.0,1.0,1788045.0,1.0,2869.0,2.0,,1.0
신영기,열역학,과제,3033.5,3033.5,2856.0,0.0,18.5,90.0,1.5,1079768.0,1.0,1319.5,1.0,,0.5
신영기,열역학,교수,3038.0,3038.0,2861.0,0.0,18.0,100.0,4.0,1079768.0,1.0,1322.0,1.0,,0.0
신영기,열역학,수업,3034.25,3034.25,2857.0,0.0,18.25,90.0,2.0,1079768.0,1.0,1320.25,2.25,,0.0
신영기,열역학,시험,3032.5,3032.5,2854.5,0.0,18.0,90.0,0.5,1079768.0,1.0,1319.5,1.0,,-0.5
신영기,열역학,학점,3033.5,3033.5,2857.0,0.0,18.5,90.0,1.5,1079768.0,1.0,1320.0,2.0,,0.0
신은자,정보리터러시,과제,225.0,225.0,1106.6666666666667,0.0,17.666666666666668,86.66666666666667,4.333333333333333,535161.0,1.0,100.33333333333333,1.3333333333333333,,-0.3333333333333333
신은자,정보리터러시,교수,224.8,224.8,1103.2,0.0,18.0,72.0,3.8,535161.0,1.0,100.2,1.0,,-0.4
신은자,정보리터러시,수업,223.0,223.0,1103.2,0.0,18.0,76.0,3.6,535161.0,1.0,99.8,2.4,,-0.4
신은자,정보리터러시,시험,225.5,225.5,1105.5,0.0,18.0,80.0,4.0,535161.0,1.0,100.5,2.0,,0.5
신은자,정보리터러시,학점,227.0,227.0,1109.0,0.0,17.0,80.0,6.0,535161.0,1.0,102.0,3.0,,1.0
신하얀,미디어와현대사회,과제,9413.5,4433.5,10912.0,0.0,20.0,80.0,0.5,2100191.0,1.0,4089.5,1.5,,0.5
신하얀,미디어와현대사회,교수,9411.0,4431.0,10911.0,0.0,20.0,60.0,0.0,2100191.0,1.0,4089.0,1.0,,1.0
신하얀,미디어와현대사회,수업,9415.0,4435.0,10912.0,0.0,20.0,80.0,0.5,2100191.0,1.0,4089.5,3.0,,0.5
신하얀,미디어와현대사회,시험,9413.0,4433.0,10911.0,0.0,20.0,60.0,0.0,2100191.0,1.0,4089.0,3.0,,1.0
"신하얀, 이태하",창업과기업가정신1,과제,8001.142857142857,3021.1428571428573,8071.928571428572,0.07142857142857142,19.857142857142858,98.57142857142857,73.07142857142857,1870415.0,1.0,3489.714285714286,1.0,,0.7142857142857143
"신하얀, 이태하",창업과기업가정신1,수업,8003.35294117647,3023.3529411764707,8091.823529411765,0.11764705882352941,19.647058823529413,96.47058823529412,84.88235294117646,1870415.0,1.0,3490.8823529411766,2.1176470588235294,,0.7647058823529411
"신하얀, 이태하",창업과기업가정신1,시험,7997.285714285715,3017.285714285714,8057.0,0.0,19.571428571428573,94.28571428571429,63.42857142857143,1870415.0,1.0,3488.285714285714,1.4285714285714286,,0.5714285714285714
"신하얀, 이태하",창업과기업가정신1,학점,8012.75,3032.75,8183.0,0.25,19.0,95.0,137.25,1870415.0,1.0,3495.5,1.5,,0.75
심동석,관리회계,과제,4086.0,4086.0,1705.0,1.0,20.0,60.0,2.0,1627820.0,1.0,1769.0,1.0,,0.0
심동석,관리회계,교수,4097.714285714285,4097.714285714285,1720.142857142857,1.7142857142857142,18.0,65.71428571428571,9.0,1627820.0,1.0,1774.857142857143,1.0,,0.14285714285714285
심동석,관리회계,수업,4092.7272727272725,4092.7272727272725,1714.3636363636363,0.9090909090909091,18.545454545454547,61.81818181818182,6.363636363636363,1627820.0,1.0,1772.6363636363637,2.3636363636363638,,-0.18181818181818182
심동석,관리회계,시험,4094.875,4094.875,1717.625,0.5,18.25,60.0,8.0,1627820.0,1.0,1773.5,1.5,,0.25
심동석,관리회계,학점,4085.3333333333335,4085.3333333333335,1705.6666666666667,1.6666666666666667,19.666666666666668,80.0,2.3333333333333335,1627820.0,1.0,1769.6666666666667,2.0,,0.0
심순미,기능성식품학,과제,2798.0,2798.0,6174.0,1.0,19.0,100.0,2.0,858472.0,1.0,1219.0,1.0,,-1.0
심순미,기능성식품학,교수,2801.0,2801.0,6175.0,1.0,19.0,100.0,2.0,858472.0,1.0,1220.0,1.0,,1.0
심순미,기능성식품학,수업,2801.6666666666665,2801.6666666666665,6175.666666666667,1.6666666666666667,18.0,100.0,2.3333333333333335,858472.0,1.0,1220.0,2.3333333333333335,,0.0
심순미,기능성식품학,시험,2801.5,2801.5,6176.0,2.0,17.5,100.0,2.5,858472.0,1.0,1220.0,1.5,,-0.5
심순미,식품분석및실험,교수,3664.0,3664.0,6187.0,3.0,18.0,100.0,0.0,1414656.0,1.0,1591.0,1.0,,0.0
심순미,식품분석및실험,수업,3665.0,3665.0,6187.0,3.0,18.0,100.0,0.0,1414656.0,1.0,1591.0,2.0,,0.0
심은화,기초미적분학,과제,9707.666666666666,4727.666666666667,15054.666666666666,0.6666666666666666,20.0,66.66666666666667,3.0,2100221.0,1.0,4213.0,1.3333333333333333,,0.6666666666666666
심은화,기초미적분학,교수,9707.5,4727.5,15056.5,1.0,20.0,50.0,3.5,2100221.0,1.0,4213.5,1.0,,0.0
심은화,기초미적분학,수업,9709.25,4729.25,15056.0,1.0,20.0,55.0,3.5,2100221.0,1.0,4213.5,3.0,,0.5
심은화,기초미적분학,시험,9709.0,4729.0,15056.0,1.3333333333333333,20.0,53.333333333333336,3.3333333333333335,2100221.0,1.0,4213.333333333333,2.3333333333333335,,0.3333333333333333
